    1.719508     0.684558     1.564938     0.937733    -1.612919  1
    0.900917     0.464847     3.709350     3.784122     0.471211  1
   -0.450970     1.030307     0.605294     2.531155     0.959306  1
    2.024139     2.836434     2.582427     5.813329    -1.330334  2
    4.161157     6.258581     6.975767     9.696011     0.304007  2
    0.604384    -0.104917     2.065520     0.726542    -1.962739  2
    1.327838     2.654313     5.499565     7.060988    -1.163020  2
   -1.882026     0.073331    -0.508906    -0.040682    -0.029263  1
    2.928418     3.917629     4.658972     6.172551     0.116688  1
    0.786664     3.814574     3.716760     4.050849    -0.811259  2
   -0.775045     0.490579    -0.374360     0.596618    -0.284702  1
    1.682959     2.287296     1.768982     3.683320     1.678992  1
    1.418720     2.086424     1.841956     1.848504    -0.719322  1
    1.163972     0.735357     2.948965     3.014070    -0.033721  1
